ID,명칭,우편번호,관리자,문의 및 안내,주소,위도,경도,개요,주차 시설,어린이놀이방,영업시간,쉬는날,대표메뉴,취급메뉴,금연/흡연,신용카드정보,포장가능,예약안내,상세정보,카페/음식점,대분류
2852520,커피스케치,63528,정보없음,0507-1402-1228,제주특별자치도 서귀포시 사계남로216번길 24-32 네덜란드엿보기전시관 ,33.23340092,126.3133002,커피스케치는 서귀포 사계 용머리해안 매표소 옆에 있다. 뒤편으로는 산방산이 보이고  바다 방향으로는 형제섬이 보이며  카페 안팎은 제주다운 돌담과 나무창틀  문과 서까래  소라껍데기 등을 이용해 깔끔하게 꾸몄다. 바다를 향해 열린 창으로 액자사진을 찍을 수 있으며 항아리에 담긴 아포가토(항포가 토)  오븐에 구운 바스크 치즈케이크 등 시그니처 메뉴를 맛볼 수 있다. 주변 여행지로 용머리해안  산방산  사계항 등이 있다.,불가능<br>※ 용머리해안 공영주차장 이용,0,10:00~17:30 (라스트오더 17:00),연중무휴,항포가토,스케치브라운 / 브라운치즈크로플 / 아메리카노 / 오미자에이드 등,정보없음,정보없음,정보없음,정보없음,정보없음,카페,카페 · 디저트 · 베이커리
2853278,하르방짬뽕,63052,정보없음,064-723-9959,제주특별자치도 제주시 하귀동남4길 4 ,33.48250827,126.4124693,하르방짬뽕은 제주시 애월읍 하귀1리에 있다. 재료를 아낌없이 사용하여 가성비 좋은  도민 맛집으로 알려진 짬뽕전문점이다. 갈비짬뽕  소불고기 짜장  뼈다귀들깨짬뽕  소양곱창짬뽕 등 독특한 메뉴가 있으며 차림새 또한 일반 짬뽕  짜장과는 달라 비주얼 맛집이기도 하다. 주변 여행지로 알작지  월대천 등이 있으며 공항 가는 길이라 들렀다 가는 여행자가 많다.,불가능,0,11:00 ~ 20:00 (브레이크타임 14:30~16:30 / 점심 라스트오더 14:30 / 저녁 라스트오더 19:30),매주 화요일 / 설·추석 연휴,뼈다귀들깨짬뽕,갈비짬뽕 / 닭고기짬뽕 / 짬뽕 / 소불고기짜장 / 볶음밥 등,정보없음,정보없음,정보없음,정보없음,정보없음,음식점,면류 · 분식
2853302,마노커피하우스,63546,정보없음,0507-1381-7373,제주특별자치도 서귀포시 천제연로188번길 6-6 (중문동) ,33.25138678,126.4239763,마노커피하우스는 중문관광단지 뒤 주택가에 있다. 로스터리 카페로 스페셜티 커피 전문점이다. 세계 3대 커피 중 하나로 알려진 파나마 에스메랄다 게이샤를 맛볼 수 있는 곳이며 자메이카블루마운틴  하와이안코나  예멘모카마타리 등 스페셜티 핸드드립 커피를 맛볼 수 있다. 진지하게 커피를 음미하고자 하는 여행자 사이에 입소문이 난 곳이다. 원두와 드립백으로 구입도 가능하며  제주산말차쿠키와 함께 즐겨도 좋다. 주차장도 넓은 편이다. 근처 여행지로 베릿내오름  제주국제평화센터  대포주상절리 등이 있다.,가능,0,09:00~20:30,연중무휴,파나마 에스메랄다 게이샤 '내추럴' 프라이빗 컬렉션,자메이카 블루마운틴 NO.1 / 하와이안 코나 엑스트라 팬시 / 제주 아일랜드 쿠키 / 제주가 그린 라떼 등,정보없음,정보없음,원두포장판매,정보없음,정보없음,카페,카페 · 디저트 · 베이커리
2853435,갈치공장,63360,정보없음,0507-1493-5591,제주특별자치도 제주시 해맞이해안로 1296 ,33.53193482,126.8509745,갈치공장은 제주 평대리 해맞이해안로 바닷가에 있다. 카페 같은 분위기의 높은 천장과 깔끔한 인테리어  통유리창을 통해 바다를 바라보며 갈치조림  갈치통구이와 전복음식을 맛볼 수 있다. 가격도 관광지 고물가에 비하면 좋은 편으로 오후 4시 30분까지 영업을 하지만  재료가 소진되면 영업을 종료해 원하는 메뉴를 먹지 못할 수 있다. 근처 여행지로 세화5일장  평대해변  세화해변  월정해변 등이 있다.,가능,0,09:00~16:20 (라스트오더 15:20),매주 목요일,갈치조림,전복구이 / 제주은갈치통구이 / 전복뚝배기 / 전복돌솥밥 등,정보없음,정보없음,정보없음,정보없음,정보없음,음식점,해산물 · 회
2853471,안도르,63355,정보없음,0507-1468-5536,제주특별자치도 제주시 구좌읍 송당리 2148-5,33.45535867,126.7709499,안도르는 제주 송당무끈모루 정류장 근처에 있다. 사진 스폿과 함께 유명해진 카페로 나무 사이 뚫린 공간을 통해 들판과 건너편의 나무  오름  하늘을 한 사진 안에 그림처럼 담을 수 있다. 이뿐 아니라 콘크리트 벽을 배경으로 한 커다란 로고  나무 아래 전신거울 등 포토존이 많다. 당근케이크와 송당건강당근빵을 비롯해 다양한 베이커리류와 돌땅크라떼  안돌오름 같은 시그니처 메뉴가 있다. 근처 여행지로 안돌오름  아부오름  백약이오름 등이 있다.,가능,0,10:00 ~ 20:00 (19:30 라스트오더),연중무휴,돌땅크라떼,안돌오름 / 아메리카노 / 카페라떼 / 무화과바게트 등,정보없음,정보없음,정보없음,정보없음,정보없음,카페,카페 · 디저트 · 베이커리
2853658,잔물결,63010,정보없음,0507-1342-5564,제주특별자치도 제주시 금능길 58-1 1층,33.38812139,126.2296595,"잔물결은 금능해수욕장  금능포구에 있는 카페이다. 흙바닥  나무 선반과 창틀 등을 살려 제주의 옛돌집을 리모델링하고  도자기  항아리  천과 식물로 분위기 있게 꾸몄다. 정원의 실외 테이블에 앉아 커피를 마치는 것도 운치 있다. 치아바타 등 빵과 과자를 직접 만들고  블랜드 커피와 산  바람 등의 시그니처 메뉴가 있으며 핸드드립커피도 맛볼 수 있다. 드립백 형태로 판매하는 커피도 인기다. 근처 여행지로 금능해수욕장  금능석물원  액티브파크  협재해수욕장 등이 있다. 
※ 반려동물 동반 불가 (단  정원 테이블은 가능)",가능 (협소 / 소형 2대),0,11:00~18:00 (라스트오더 17:30),연중무휴,잔물결블렌드커피,산 오름 크림커피 / 제주당근케이크 등,정보없음,정보없음,정보없음,정보없음,정보없음,카페,카페 · 디저트 · 베이커리
2854211,인그리드,63108,정보없음,0507-1344-6646,제주특별자치도 제주시 서해안로 64 ,33.50253176,126.4567456,"인그리드는 제주 이호테우해변 제주이호랜드 앞에 있다. 고옥을 개조한 카페로 작은 마당과 돌담  하얀 벽과 빨간 지붕이 동화 감성을 연출한다. 아늑한 내부는 밀도 있게 구성하여 좌식과 입식 좌석이 있으며  메뉴도 사진찍기 좋아서 카페 여행을 오는 여행자들의 코스로 통한다. 공항과 가까워 들러가기 좋으며 주변 여행지로 이호테우 말등대  도두봉  도두동무지개해안도로 등이 있다.
※ 반려동물 동반 불가",가능 (해안도로 주차라인),0,11:00~18:00,"매주 수요일, 목요일",얼그레이크림라떼,에끌레어 / 아메리카노 / 에이드 등,정보없음,정보없음,정보없음,정보없음,정보없음,카페,카페 · 디저트 · 베이커리
2854364,하하호호,63365,정보없음,010-2899-1365,제주특별자치도 제주시 우도해안길 532 ,33.52092096,126.9485746,"하하호호는 하우목동항에서 북쪽으로 해안도로를 따라가면 있다. 2011년부터 흑돼지 버거를 판매하여 흑돼지 버거 맛집으로 소문이 났고  올리브TV  생생정보통 등 여러 미디어에 소개되었다. 돌집을 개조한 작은 수제 햄버거집으로 제주 본섬의 하도리가 보이고  해 질 녘에는 노을이 아름답다. 내부 인테리어는 돌과 나무가 조화를 이루며 빈티지 하고  야외 테이블 공간도 있다. 근처 여행지로 제주 우도 홍조단괴 해빈  하고수동해수욕장 등이 있다.
※ 반려동물 동반 가능",가능,0,10:30~17:00 (16:00 라스트오더),연중무휴,구좌마늘 흑돼지버거,우도땅콩 흑돼지버거 / 매콤 흑돼지버거 / 제주딱새우 버거 등,정보없음,정보없음,정보없음,정보없음,정보없음,음식점,양식 · 브런치 · 스테이크
2854455,감따남,63556,정보없음,0507-1347-2306,제주특별자치도 서귀포시 월산로 16 1층,33.26208949,126.4946032,"감따남은 서귀포 중산간서로 근처 올레 7-1코스  엉또폭포로 향하는 길목에 있다. 이곳에서 3대째 감귤 농사를 짓고 있는 부부가 운영하는 정원 카페다. 반려동물과 함께라면 야외 정원을 이용할 수 있으며  감따남 스냅 사진작가가 촬영하는 스냅사진을 예약하여 찍을 수 있다. 웨딩 스냅사진 촬영소로 입소문이 나면서 커플 여행자 방문이 많다. 10월부터는 감귤따기 체험프로그램을 운영하기도 한다. 주변 여행지로 엉또폭포  고근산 등이 있다.
※ 반려동물 야외 정원 동반 가능",가능 <br>요금 (무료),0,매주 월요일,11:00~18:00 (라스트오더 17:00),귤꽃피크닉,시그니처 뀨울라떼 / 감따라떼 / 만감에이드 / 8월의 풋귤 등,정보없음,정보없음,정보없음,정보없음,정보없음,카페,카페 · 디저트 · 베이커리
2857350,당당,63047,정보없음,070-4159-0327,제주특별자치도 제주시 중엄안1길 25 ,33.47447239,126.3708925,당당은 제주 애월 일주서로 아래쪽에 있는 브런치 카페로 크림 위에 살구를 올려 마치 계란프라이처럼 차려 나오는 당당 수플레 팬케이크가 유명하다. 또한  토치로 구운 바나나  트뤼프 베리 컴포트 등도 인기 메뉴로 여행자들의 인증샷 성지이기도 하다. 자리가 협소한 편이라 13세 이상만 출입할 수 있으며 팀당 4명 이하로 제한하고 있다. 주변 여행지로 구엄리 돌염전  구엄포구가 있다.,가능,0,10:30~17:00 (라스트오더 16:00),"매주 화요일, 수요일",당당수플레,브런치수플레 / 아메리카노 / 카페라떼 등,정보없음,정보없음,정보없음,정보없음,"화장실:있음
",카페,카페 · 디저트 · 베이커리
2857388,온차,63277,정보없음,064-756-6860,제주특별자치도 제주시 서부두남길 12 ,33.51518426,126.5276835,온차는 제주 원도심 산지천 옆 북수구광장 근처에 있다. '온차'는 제주 사투리로 ‘통째’라는 뜻을 가지고 있으며  제주 식재료를 오롯이 소개하고자 하는 의미를 담았다고 한다. 계란을 부드럽게 풀어 모양을 낸 회오리 오므라이스와 제주 흑돼지로 만든 등심 돈가스  한정 메뉴인 치즈돈가스가 있으며 계절 메뉴로 소바 세트가 있다. 주변 여행지로 제주 원도심  산지천  제주민속자연사박물관 등이 있다.,가능 (5대)<br>요금 (무료),0,주중 11:00~15:20 (라스트오더 14:50)<br>주말 11:00~20:00 (브레이크타임 15:00~17:00 / 라스트오더 19:30),매주 금요일,회오리 오므라이스,흑돼지등심돈가스 / 치즈돈가스 등,정보없음,정보없음,정보없음,정보없음,정보없음,음식점,일식 · 돈카츠 · 초밥
2858473,인스밀,63504,정보없음,0507-1352-5661,제주특별자치도 서귀포시 일과대수로27번길 22 ,33.23850737,126.2292407,인스밀은 돌고래가 보이는 서귀포 일과리 바닷가에 있다. 야자수와 소철로 가꾼 정원에 곡물창고를 모티브로 하는 카페로 SNS 감성의 이국적인 분위기로 유명하다. 시그니처인 보릿가루를 이용한 보리개역  보리아이스크림  보리스콘 등이 있으며 보리개역의 경우 제주방언으로 '보리로 만든 미숫가루'를 뜻한다. 다른 곡물을 섞지 않고 직접 수확한 보리만을 사용하고 설탕이나 시럽대신 서귀포에서 양봉한 꿀을 사용한다. 주변 여행지로 돌고래탐사선  모슬포항  수월봉 등이 있다. 반려동물 동반이 가능하다.,가능,0,10:00~20:00,1월1일,보리개역,보리 아이스크림/로얄밀크티/보리과즐<br>백미 롤케이크/당근 카스테라/백향과 에이드,정보없음,정보없음,정보없음,정보없음,정보없음,카페,카페 · 디저트 · 베이커리
2858577,명랑스낵,63032,정보없음,070-4245-4548,제주특별자치도 제주시 한림로 585 ,33.40922507,126.2587593,명랑스낵은 한림항 근처에 있다. 생방송오늘저녁에 소개된 분식집으로 바다를 보며 떡볶이  튀김을 먹는 오션뷰 분식집이다. 이곳은 쫄깃한 밀가루 떡볶이를 기본으로 하며 대표 메뉴인 짜장떡볶이에는 당면 사리를 추가할 수 있다. 한치튀김이나 흑돼지튀김은 제주에서만 맛볼 수 있는 재료로 찾는 손님이 많고  반려동물 동반 가능  포장 손님도 많다. 근처 여행지로 비양도 가는 한림항  협재해수욕장  금능해수욕장 등이 있다.,가능 (맞은편 공터),0,11:30~18:00,연중무휴,떡볶이,짜장떡볶이/왕새우튀김/한치튀김/어묵튀김,정보없음,정보없음,정보없음,정보없음,정보없음,음식점,면류 · 분식
2858612,문쏘 제주협재점,63012,정보없음,064-796-4055,제주특별자치도 제주시 한림상로 15-5 ,33.40572821,126.2569179,문쏘는 옹포리포구 인근에 위치한 퓨전 일식당이다. 일본군관사를 개조하여 방마다 각기 다른 테마로 꾸며져 있다. 문쏘는 아시아의 미슐랭이라고 불리는 ‘미식림’ 100선에 들었으며  제주 로컬 식재료를 이용해 차려내는 파인다이닝을 맛볼 수 있다. 제주산 황게가 통째로 올라간 황게카레가 시그니처 메뉴이며  제주 흑돼지와 고등어로 요리한 로컬 푸드들도 맛볼 수 있다. 또 이곳은 반려동물 동반실이 따로 마련되어 있는 반려동물 동반이 가능한 식당이다.,가능(옹포리 무료주차장),0,10:30~20:00<br>브레이크타임 16:00~17:00<br>라스트오더 19:10,매주 수요일,황게카레,황게카레 / 흑돼지갈비밥 / 에그인헤븐 / 에그인헬 / 고등어밥 외,정보없음,가능,정보없음,가능(네이버 예약),"화장실:있음(남/녀 구분)
",음식점,일식 · 돈카츠 · 초밥
