id,name,category,theme,address,address_detail,lat,lng,tags/0,tags/1,tags/2,tags/3,description,main_menu,opening_hours,closed,phone,theme_category,tags/4
KCLANPO23N000010395,안돌정보화마을,관광지,정보화마을,제주특별자치도 제주시 구좌읍 송당리 산66-2,정보없음,33.45696206,126.7545744,동부지역,제주,정보화마을,,정보없음,정보없음,정보없음,정보없음,정보없음,지역문화/이벤트,
KCLANPO23N000010405,설문대할망테마공원,관광지,일반관광지,제주특별자치도 서귀포시 성산읍 신풍리 1292,남산봉로 83-40,33.36736102,126.8282409,동부지역,일반관광지,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000010407,가뫼물제주농촌생태공원,관광지,관광농원/허브마을,제주특별자치도 서귀포시 남원읍 남원리 87812,남위남성로 168,33.29019558,126.6931993,허브마을,남부지역,제주,관광농원,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000010419,용천동굴,관광지,유명사적/유적지,제주특별자치도 제주시 구좌읍 월정리 1837-1,정보없음,33.54814322,126.7780861,유명사적,제주,동부지역,유적지,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화유산,
KCLANPO23N000010454,하도철새탐조대,관광지,일반관광지,제주특별자치도 제주시 구좌읍 하도리 53-66,정보없음,33.51207934,126.8965269,동부지역,일반관광지,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000010456,덕천관광한농원,관광지,관광농원/허브마을,제주특별자치도 제주시 구좌읍 덕천리 200,덕평로 394,33.50120117,126.7742839,허브마을,제주,동부지역,관광농원,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000010457,서가름,관광지,고택/생가/민속마을,제주특별자치도 서귀포시 표선면 성읍리 1468-10,중산간동로 4678,33.38921017,126.7959764,민속마을,고택,남부지역,제주,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화유산,생가
KCLANPO23N000010485,점보빌리지,관광지,일반관광지,제주특별자치도 서귀포시 안덕면 서광리 2351,평화로319번길 Nov.31,33.27622489,126.3051417,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000010514,녹차테마파크,관광지,일반유원지/일반놀이공원,제주특별자치도 제주시 조천읍 선흘리 1696,정보없음,33.48490578,126.7070734,일반유원지,제주,일반놀이공원,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000010515,에코랜드테마파크,관광지,일반유원지/일반놀이공원,제주특별자치도 제주시 조천읍 교래리 385-1,번영로 1278-169,33.44759341,126.6695281,일반유원지,제주,일반놀이공원,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000010667,캐릭파크,관광지,일반유원지/일반놀이공원,제주특별자치도 제주시 조천읍 선흘리 2019,선교로 264,33.47958591,126.7005316,일반유원지,제주,일반놀이공원,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000010757,동쪽송당,관광지,테마공원/대형놀이공원,제주특별자치도 제주시 구좌읍 송당리 268514,비자림로 1189,33.43604579,126.7311953,동부지역,대형놀이공원,제주,테마공원,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000010772,교래여행안내소,관광지,관광안내소/매표소,제주특별자치도 제주시 조천읍 교래리 285-1,정보없음,33.4284728,126.6731182,매표소,제주,관광안내소,,정보없음,정보없음,정보없음,정보없음,정보없음,관광안내소/매표소,
KCLANPO23N000010804,흑돼지거리,관광지,먹거리/패션거리,제주특별자치도 제주시 일도일동  1272-4,정보없음,33.51538002,126.5267997,패션거리,먹거리,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000010816,메이즈랜드,관광지,일반유원지/일반놀이공원,제주특별자치도 제주시 구좌읍 평대리 3322,비자림로 2134-47,33.48796618,126.8012364,동부지역,일반유원지,제주,일반놀이공원,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000010837,516도로숲터널,관광지,일반관광지,제주특별자치도 서귀포시 남원읍 신례리 산2-17,정보없음,33.36794889,126.6244952,남부지역,일반관광지,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000010947,제주웰컴센터,관광지,관광안내소/매표소,제주특별자치도 제주시 연동  313-105,선덕로 23,33.48623293,126.4995232,매표소,제주,관광안내소,,정보없음,정보없음,정보없음,정보없음,정보없음,관광안내소/매표소,
KCLANPO23N000011079,서귀포종합관광안내소,관광지,관광안내소/매표소,제주특별자치도 서귀포시 서홍동  669,남성중로 2월 13일,33.2445287,126.5597182,매표소,제주,관광안내소,,정보없음,정보없음,정보없음,정보없음,정보없음,관광안내소/매표소,
KCLANPO23N000011161,펀테마파크,관광지,일반관광지,제주특별자치도 제주시 조천읍 선흘리 43586,선교로 266-4,33.47895963,126.7006885,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000011541,피엔제이농원,관광지,팜스테이,제주특별자치도 제주시 내도동  467-1,내도중길 26,33.49584174,126.4416438,팜스테이,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000011964,상효원,관광지,식물원,제주특별자치도 서귀포시 상효동  산25,산록남로 2847-37,33.30720382,126.5860374,제주,식물원,,,정보없음,정보없음,정보없음,정보없음,정보없음,자연경관,
KCLANPO23N000012046,농원목장,관광지,관광농원/허브마을,제주특별자치도 제주시 월평동  155,첨단동길 160-20,33.45478212,126.5860819,허브마을,제주,관광농원,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000012307,재릉종합관광정보센터,관광지,관광안내소/매표소,제주특별자치도 제주시 한림읍 금능리 2016,한림로 299,33.39100217,126.2378367,매표소,서부지역,제주,관광안내소,정보없음,정보없음,정보없음,정보없음,정보없음,관광안내소/매표소,
KCLANPO23N000012430,레포츠랜드,관광지,일반관광지,제주특별자치도 제주시 조천읍 와흘리 870,와흘상서2길 47,33.48203189,126.6387484,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000012482,탐라농장,관광지,관광농원/허브마을,제주특별자치도 제주시 노형동  286-1,1100로 3001,33.45488629,126.4867254,허브마을,제주,관광농원,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000013417,김녕해수욕장야영장,관광지,야영장,제주특별자치도 제주시 구좌읍 김녕리 488,정보없음,33.55805218,126.761662,동부지역,제주,야영장,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000013466,제주올레17,관광지,일반관광지,제주특별자치도 제주시 애월읍 광령리 1271-1,광성로 302,33.46083971,126.4393658,일반관광지,제주,서부지역,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000013467,제주올레18,관광지,일반관광지,제주특별자치도 제주시 일도일동  1498,정보없음,33.51315376,126.527134,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000013499,무수천,관광지,폭포/계곡,제주특별자치도 제주시 애월읍 광령리 4228,정보없음,33.46118483,126.4476896,폭포,계곡,제주,서부지역,정보없음,정보없음,정보없음,정보없음,정보없음,산,
KCLANPO23N000013533,최남단농촌체험테마공원,관광지,관광농원/허브마을,제주특별자치도 서귀포시 남원읍 남원리 2019,남위남성로 164,33.28994088,126.6936314,허브마을,남부지역,제주,관광농원,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000013763,토이파크,관광지,일반관광지,제주특별자치도 서귀포시 안덕면 동광리 383,동광로 267-7,33.31897704,126.3453865,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000013785,백록담흰사슴테마파크,관광지,일반관광지,제주특별자치도 서귀포시 안덕면 서광리 164,화순서동로 347,33.28178929,126.3316884,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000013786,수목원테마파크,관광지,일반관광지,제주특별자치도 제주시 연동  1326,은수길 65,33.4707498,126.4874201,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000013787,아쿠아플라넷,관광지,아쿠아리움/대형수족관,제주특별자치도 서귀포시 성산읍 고성리 127-3,섭지코지로 95,33.43290634,126.9276251,동부지역,제주,아쿠아리움,대형수족관,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000013788,노리매공원,관광지,일반관광지,제주특별자치도 서귀포시 대정읍 구억리 654-1,중산간서로 2260-15,33.28288252,126.2869693,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000013791,한라산탐방로1,관광지,일반관광지,제주특별자치도 제주시 오등동  산180-4,산록북로 585,33.42251756,126.5492616,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000013792,한라산탐방로2,관광지,일반관광지,제주특별자치도 서귀포시 하원동  산1-1,영실로 497,33.3483562,126.4965848,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000013793,한라산탐방로3,관광지,일반관광지,제주특별자치도 서귀포시 상효동  2071,정보없음,33.31057812,126.5709255,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000013808,환상숲곶자왈공원,관광지,일반관광지,제주특별자치도 제주시 한경면 저지리 346557,정보없음,33.3228818,126.2631248,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000013926,제주월드컵경기장,관광지,관광안내소/매표소,제주특별자치도 서귀포시 법환동  914,월드컵로 33,33.24837978,126.510648,매표소,제주,관광안내소,,정보없음,정보없음,정보없음,정보없음,정보없음,관광안내소/매표소,
KCLANPO23N000013956,서부두명품횟집거리,관광지,먹거리/패션거리,제주특별자치도 제주시 건입동  1445,정보없음,33.51667281,126.5276929,패션거리,먹거리,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000013957,국수문화거리,관광지,먹거리/패션거리,제주특별자치도 제주시 일도이동  1050-1,정보없음,33.50658101,126.5300025,패션거리,먹거리,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000013958,칠성로상점가,관광지,먹거리/패션거리,제주특별자치도 제주시 일도일동  1461-8,정보없음,33.51325106,126.5254002,패션거리,먹거리,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000013959,방어축제거리,관광지,먹거리/패션거리,제주특별자치도 서귀포시 대정읍 하모리 2121,정보없음,33.22030743,126.2516445,패션거리,먹거리,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000013960,칠십리음식특화거리,관광지,먹거리/패션거리,제주특별자치도 서귀포시 서귀동  25628,정보없음,33.24396502,126.5688347,패션거리,먹거리,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000013961,아랑조을거리,관광지,먹거리/패션거리,제주특별자치도 서귀포시 서귀동  337,정보없음,33.25021979,126.5586143,패션거리,먹거리,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
